City,Date,T2m_mean_C,RH2m_mean_pct,Wind10m_mean_ms,Precipitation_sum_mm,Requested_latitude,Requested_longitude,Grid_latitude,Grid_longitude,Grid_elevation_m,Timezone,Source_model
Vršac,2023-02-21,9.2,68,2.28,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-02-22,8.8,74,1.44,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-02-23,7.5,73,2.9,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-02-24,9.6,75,4.18,2.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-02-25,8.4,85,3.9,18.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-02-26,2.4,97,3.29,16.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-02-27,1.9,91,2.5,5.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-02-28,3.6,90,1.22,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-01,6.3,85,2.24,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-02,6.4,79,3.64,2.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-03,6.1,79,1.49,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-04,7.3,84,1.39,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-05,4.5,75,2.47,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-06,6.9,65,2.08,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-07,9.5,75,1.54,0.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-08,11.1,64,2.43,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-09,12.8,69,3.23,8.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-10,11.5,87,3.51,3.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-11,8.1,76,3.79,2.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-12,3.5,67,3.15,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-13,5.8,65,2.84,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-14,11.5,43,6.66,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-15,9.9,60,4.33,4.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-16,4.4,79,5.75,4.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-17,5.4,69,1.41,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-18,6.4,67,3.76,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-19,10.8,48,3.99,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-20,12.2,60,1.78,0.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-21,13.1,70,1.51,0.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-22,11.7,73,1.24,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-23,12.7,69,2.46,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-24,15.5,58,3.17,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-25,13.4,70,2.41,1.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-26,11.6,66,2.29,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-27,10.9,70,5.65,10.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-28,4.4,64,6.4,1.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-29,4.2,60,3.22,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-30,10.2,55,2.67,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-03-31,14.8,66,2.24,1.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-01,11.2,87,2.29,13.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-02,10.8,82,1.89,4.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-03,8.8,81,4.38,1.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-04,2.5,96,4.3,18.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-05,2.6,86,3.69,4.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-06,4.7,70,3.08,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-07,3.7,91,1.26,3.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-08,6.5,84,1.97,0.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-09,7.9,83,1.88,1.8,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-10,10.1,75,2.55,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-11,10.6,78,2.07,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-12,10.4,69,3.51,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-13,12.9,61,2.88,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-14,13.5,63,4.9,6.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-15,12.2,65,2.67,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-16,13.4,68,2.7,0.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-17,13.4,78,2.53,3.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-18,12.2,80,2.32,3.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-19,12.2,85,2.05,5.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-20,12.9,75,2.4,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-21,13.3,69,2.38,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-22,14.7,64,1.28,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-23,15.9,58,3.64,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-24,15.0,69,4.3,4.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-25,12.6,84,3.2,12.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-26,10.2,77,3.68,2.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-27,9.1,63,3.58,0.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-28,9.8,59,1.92,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-29,13.5,63,2.23,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-04-30,14.2,76,1.96,0.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-01,15.8,68,1.85,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-02,19.0,44,6.29,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-03,16.7,49,4.27,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-04,14.7,73,1.19,1.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-05,15.9,72,1.67,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-06,17.5,64,2.89,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-07,18.7,58,2.87,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-08,14.1,83,2.48,3.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-09,12.5,72,3.67,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-10,13.8,63,5.89,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-11,14.3,55,7.29,1.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-12,13.0,61,7.2,4.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-13,15.2,61,5.11,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-14,15.1,66,7.3,1.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-15,16.5,71,6.03,7.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-16,18.0,73,5.64,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-17,18.1,72,3.35,1.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-18,15.0,89,2.09,4.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-19,16.7,86,1.77,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-20,19.0,69,2.58,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-21,19.8,62,2.39,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-22,18.7,72,1.62,2.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-23,19.6,69,1.47,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-24,20.0,74,1.94,1.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-25,19.8,81,1.68,6.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-26,19.6,82,1.24,2.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-27,18.4,84,1.58,1.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-28,18.0,86,1.63,5.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-29,19.0,81,1.56,2.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-30,19.8,75,1.51,1.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-05-31,19.2,85,1.23,4.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-01,20.2,78,1.76,2.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-02,20.2,80,1.34,7.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-03,20.0,77,2.06,4.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-04,18.4,73,3.93,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-05,20.3,67,4.23,0.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-06,19.7,62,4.71,1.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-07,20.7,65,3.99,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-08,21.2,64,3.42,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-09,21.6,70,1.91,4.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-10,20.9,80,1.48,1.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-11,20.7,82,1.21,2.8,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-12,18.3,95,0.79,14.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-13,17.5,84,1.52,5.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-14,19.1,68,1.61,0.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-15,18.9,88,1.48,7.8,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-16,17.7,97,2.65,21.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-17,17.8,89,2.72,13.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-18,20.9,74,1.83,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-19,22.4,68,1.17,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-20,24.1,66,1.38,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-21,25.1,62,1.67,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-22,25.1,72,1.36,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-23,27.1,69,3.33,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-24,22.8,82,2.49,2.8,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-25,21.8,86,2.37,10.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-26,22.7,71,2.54,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-27,22.8,72,2.23,0.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-28,17.7,78,2.71,2.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-29,19.4,71,1.95,0.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-06-30,21.9,67,1.74,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-01,23.0,69,2.41,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-02,21.5,83,2.1,7.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-03,23.4,68,1.74,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-04,24.2,67,1.49,0.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-05,24.0,78,1.08,20.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-06,24.8,76,1.89,2.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-07,23.2,74,3.03,0.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-08,22.3,60,3.55,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-09,22.8,61,2.48,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-10,24.5,62,1.91,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-11,26.6,61,2.26,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-12,27.8,63,2.49,0.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-13,28.7,64,2.1,1.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-14,24.3,73,2.72,1.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-15,25.7,68,1.81,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-16,28.4,63,2.55,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-17,29.7,66,1.32,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-18,28.1,63,2.69,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-19,27.9,60,1.92,1.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-20,24.2,75,1.65,0.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-21,26.8,66,2.46,6.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-22,23.5,81,2.13,16.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-23,23.0,77,1.48,0.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-24,26.1,64,2.64,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-25,28.1,61,3.33,0.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-26,21.7,77,3.94,3.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-27,19.3,60,4.07,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-28,21.2,62,1.89,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-29,23.6,66,1.31,0.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-30,24.2,72,1.79,1.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-07-31,22.9,70,2.91,3.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-01,23.3,58,2.77,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-02,22.6,69,1.61,0.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-03,26.7,62,2.41,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-04,29.6,57,3.09,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-05,27.3,59,4.26,12.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-06,19.9,85,2.78,26.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-07,19.2,73,2.28,0.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-08,18.3,68,2.63,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-09,19.7,70,1.46,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-10,20.2,76,1.25,1.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-11,20.3,68,1.66,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-12,20.7,63,2.18,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-13,21.7,65,1.06,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-14,24.2,63,2.28,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-15,22.5,68,2.53,0.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-16,22.0,85,1.93,13.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-17,23.7,82,1.48,3.5,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-18,26.1,66,2.12,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-19,27.1,62,2.56,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-20,26.6,71,1.74,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-21,27.0,70,2.15,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-22,27.1,71,1.23,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-23,28.0,66,1.13,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-24,27.3,67,1.87,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-25,26.7,64,0.96,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-26,27.5,63,2.28,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-27,28.9,55,3.65,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-28,29.9,43,5.98,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-29,25.0,61,3.14,5.8,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-30,21.1,77,2.37,9.6,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-08-31,20.3,83,1.5,9.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-01,21.7,67,1.32,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-02,21.6,68,1.23,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-03,21.1,73,2.08,4.8,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-04,18.5,77,4.18,2.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-05,20.5,71,1.84,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-06,21.5,69,2.2,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-07,21.7,65,2.29,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-08,21.6,64,2.54,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-09,21.7,64,2.04,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-10,21.6,62,2.04,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-11,22.4,58,2.16,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-12,23.4,56,2.54,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-13,24.1,52,2.5,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-14,22.4,71,1.46,1.9,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-15,20.2,79,2.05,0.4,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-16,20.8,75,2.58,0.1,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-17,21.5,72,3.95,1.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-18,22.4,59,5.21,0.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-19,22.1,62,4.43,5.7,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-20,20.7,70,1.35,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-21,21.8,68,4.32,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-22,24.3,65,4.72,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-23,25.5,59,3.63,0.3,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-24,18.8,87,1.82,19.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-25,20.1,85,2.38,15.2,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-26,20.9,67,2.42,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-27,20.3,61,2.75,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
Vršac,2023-09-28,19.2,65,1.93,0.0,45.11667,21.30361,45.0,21.25,99.0,Europe/Belgrade,ERA5
